Estación,Latitud,Longitud,Fecha Inicio Evento,Fecha,Fecha Final Evento,Valor,Acumulado 10 dias ,Acumulado 30 dias ,Acumulado 60 dias ,Acumulado 90 dias ,MOVIMIENTO
datos_12010060,7.863055556,-76.68916667,1992-08-15,1992-08-15,1992-08-15,10.0,83.0,167.0,337.0,519.0,NO
datos_12010060,7.863055556,-76.68916667,1992-08-20,1992-08-20,1992-08-20,3.0,59.0,149.0,311.0,520.0,NO
datos_12010060,7.863055556,-76.68916667,1992-08-21,1992-08-21,1992-08-21,18.0,62.0,143.0,314.0,523.0,NO
datos_12010060,7.863055556,-76.68916667,1992-08-23,1992-08-23,1992-08-23,12.0,46.0,159.0,332.0,541.0,NO
datos_12010060,7.863055556,-76.68916667,1992-08-27,1992-08-27,1992-08-27,11.0,33.0,133.0,296.0,502.0,NO
datos_12010060,7.863055556,-76.68916667,1992-08-30,1992-08-30,1992-08-30,1.0,44.0,137.0,307.0,513.0,NO
datos_12010060,7.863055556,-76.68916667,1992-09-03,1992-09-03,1992-09-03,31.0,24.0,138.0,308.0,514.0,NO
datos_12010060,7.863055556,-76.68916667,1992-09-06,1992-09-06,1992-09-06,7.0,43.0,142.0,314.0,540.0,NO
datos_12010060,7.863055556,-76.68916667,1992-09-07,1992-09-07,1992-09-07,3.0,50.0,144.0,318.0,547.0,NO
datos_12010060,7.863055556,-76.68916667,1992-09-08,1992-09-08,1992-09-08,32.0,42.0,145.0,321.0,460.0,NO
datos_12010060,7.863055556,-76.68916667,1992-09-09,1992-09-09,1992-09-09,5.0,74.0,177.0,348.0,492.0,NO
datos_12010060,7.863055556,-76.68916667,1992-09-11,1992-09-11,1992-09-11,5.0,78.0,148.0,353.0,470.0,NO
datos_12010060,7.863055556,-76.68916667,1992-09-14,1992-09-14,1992-09-14,8.0,83.0,144.0,305.0,475.0,NO
datos_12010060,7.863055556,-76.68916667,1992-09-16,1992-09-16,1992-09-16,9.0,60.0,136.0,313.0,461.0,NO
datos_12010060,7.863055556,-76.68916667,1992-09-17,1992-09-17,1992-09-17,33.0,69.0,145.0,322.0,470.0,NO
datos_12010060,7.863055556,-76.68916667,1992-09-20,1992-09-20,1992-09-20,32.0,60.0,178.0,318.0,489.0,NO
datos_12010060,7.863055556,-76.68916667,1992-09-22,1992-09-22,1992-09-22,55.0,87.0,189.0,348.0,521.0,NO
datos_12010060,7.863055556,-76.68916667,1992-10-01,1992-10-01,1992-10-01,18.0,87.0,220.0,358.0,528.0,NO
datos_12010060,7.863055556,-76.68916667,1992-10-07,1992-10-07,1992-10-07,2.0,18.0,207.0,344.0,518.0,NO
datos_12010060,7.863055556,-76.68916667,1992-10-09,1992-10-09,1992-10-09,89.0,20.0,199.0,344.0,515.0,NO
datos_12010060,7.863055556,-76.68916667,1992-10-12,1992-10-12,1992-10-12,2.0,109.0,251.0,399.0,555.0,NO
datos_12010060,7.863055556,-76.68916667,1992-10-16,1992-10-16,1992-10-16,19.0,93.0,240.0,376.0,553.0,NO
datos_12010060,7.863055556,-76.68916667,1992-10-20,1992-10-20,1992-10-20,28.0,110.0,217.0,395.0,535.0,NO
datos_12010060,7.863055556,-76.68916667,1992-10-24,1992-10-24,1992-10-24,30.0,47.0,158.0,390.0,560.0,NO
datos_12010060,7.863055556,-76.68916667,1992-10-29,1992-10-29,1992-10-29,5.0,58.0,188.0,409.0,546.0,NO
datos_12010060,7.863055556,-76.68916667,1992-11-05,1992-11-05,1992-11-05,39.0,5.0,175.0,382.0,524.0,NO
datos_12010060,7.863055556,-76.68916667,1992-11-06,1992-11-06,1992-11-06,7.0,44.0,214.0,421.0,558.0,NO
datos_12010060,7.863055556,-76.68916667,1992-11-10,1992-11-10,1992-11-10,29.0,46.0,130.0,381.0,529.0,NO
datos_12010060,7.863055556,-76.68916667,1992-11-11,1992-11-11,1992-11-11,14.0,75.0,159.0,410.0,558.0,NO
datos_12010060,7.863055556,-76.68916667,1992-11-13,1992-11-13,1992-11-13,43.0,89.0,171.0,419.0,563.0,NO
datos_12010060,7.863055556,-76.68916667,1992-11-15,1992-11-15,1992-11-15,13.0,132.0,214.0,454.0,590.0,NO
datos_12010060,7.863055556,-76.68916667,1992-11-16,1992-11-16,1992-11-16,7.0,145.0,227.0,467.0,603.0,NO
datos_12010060,7.863055556,-76.68916667,1992-11-17,1992-11-17,1992-11-17,34.0,113.0,215.0,465.0,610.0,NO
datos_12010060,7.863055556,-76.68916667,1992-11-25,1992-11-25,1992-11-25,9.0,54.0,191.0,379.0,611.0,NO
datos_12010060,7.863055556,-76.68916667,1992-11-26,1992-11-26,1992-11-26,81.0,63.0,200.0,388.0,620.0,NO
datos_12010060,7.863055556,-76.68916667,1992-12-01,1992-12-01,1992-12-01,10.0,90.0,276.0,469.0,689.0,NO
datos_12010060,7.863055556,-76.68916667,1992-12-02,1992-12-02,1992-12-02,19.0,100.0,286.0,461.0,699.0,NO
datos_12010060,7.863055556,-76.68916667,1992-12-05,1992-12-05,1992-12-05,8.0,119.0,305.0,480.0,687.0,NO
datos_12010060,7.863055556,-76.68916667,1992-12-08,1992-12-08,1992-12-08,39.0,37.0,267.0,486.0,685.0,NO
datos_12010060,7.863055556,-76.68916667,1992-12-12,1992-12-12,1992-12-12,12.0,76.0,277.0,436.0,682.0,NO
datos_12010060,7.863055556,-76.68916667,1992-12-15,1992-12-15,1992-12-15,51.0,59.0,232.0,446.0,686.0,NO
datos_12010060,7.863055556,-76.68916667,1993-01-04,1993-01-04,1993-01-04,15.0,0.0,110.0,415.0,590.0,NO
datos_12010060,7.863055556,-76.68916667,1993-01-05,1993-01-05,1993-01-05,2.0,15.0,125.0,430.0,605.0,NO
datos_12010060,7.863055556,-76.68916667,1993-01-14,1993-01-14,1993-01-14,34.0,17.0,68.0,300.0,514.0,NO
datos_12010060,7.863055556,-76.68916667,1993-01-15,1993-01-15,1993-01-15,2.0,51.0,102.0,334.0,548.0,NO
datos_12010060,7.863055556,-76.68916667,1993-01-28,1993-01-28,1993-01-28,20.0,0.0,53.0,192.0,473.0,NO
datos_12010060,7.863055556,-76.68916667,1993-02-22,1993-02-22,1993-02-22,4.0,0.0,20.0,73.0,302.0,NO
datos_12010060,7.863055556,-76.68916667,1993-03-13,1993-03-13,1993-03-13,39.0,0.0,4.0,60.0,140.0,NO
datos_12010060,7.863055556,-76.68916667,1993-03-17,1993-03-17,1993-03-17,134.0,39.0,43.0,65.0,116.0,NO
datos_12010060,7.863055556,-76.68916667,1993-03-21,1993-03-21,1993-03-21,19.0,173.0,177.0,197.0,250.0,NO
datos_12010060,7.863055556,-76.68916667,1993-03-23,1993-03-23,1993-03-23,111.0,192.0,196.0,216.0,269.0,NO
datos_12010060,7.863055556,-76.68916667,1993-03-24,1993-03-24,1993-03-24,41.0,303.0,307.0,327.0,380.0,NO
datos_12010060,7.863055556,-76.68916667,1993-04-13,1993-04-13,1993-04-13,22.0,0.0,344.0,348.0,404.0,NO
datos_12010060,7.863055556,-76.68916667,1993-04-15,1993-04-15,1993-04-15,5.0,22.0,327.0,370.0,426.0,NO
datos_12010060,7.863055556,-76.68916667,1993-04-16,1993-04-16,1993-04-16,4.0,27.0,332.0,375.0,397.0,NO
datos_12010060,7.863055556,-76.68916667,1993-04-26,1993-04-26,1993-04-26,10.0,9.0,31.0,375.0,399.0,NO
datos_12010060,7.863055556,-76.68916667,1993-04-27,1993-04-27,1993-04-27,31.0,14.0,41.0,385.0,409.0,NO
datos_12010060,7.863055556,-76.68916667,1993-05-01,1993-05-01,1993-05-01,43.0,41.0,72.0,416.0,420.0,NO
datos_12010060,7.863055556,-76.68916667,1993-05-04,1993-05-04,1993-05-04,10.0,84.0,115.0,459.0,463.0,NO
datos_12010060,7.863055556,-76.68916667,1993-05-05,1993-05-05,1993-05-05,28.0,94.0,125.0,469.0,473.0,NO
datos_12010060,7.863055556,-76.68916667,1993-05-06,1993-05-06,1993-05-06,88.0,122.0,153.0,497.0,501.0,NO
datos_12010060,7.863055556,-76.68916667,1993-05-09,1993-05-09,1993-05-09,25.0,169.0,241.0,585.0,589.0,NO
datos_12010060,7.863055556,-76.68916667,1993-05-11,1993-05-11,1993-05-11,10.0,194.0,266.0,610.0,614.0,NO
datos_12010060,7.863055556,-76.68916667,1993-05-12,1993-05-12,1993-05-12,58.0,204.0,276.0,620.0,624.0,NO
datos_12010060,7.863055556,-76.68916667,1993-05-16,1993-05-16,1993-05-16,15.0,209.0,312.0,639.0,682.0,NO
datos_12010060,7.863055556,-76.68916667,1993-05-18,1993-05-18,1993-05-18,24.0,108.0,318.0,520.0,697.0,NO
datos_12010060,7.863055556,-76.68916667,1993-05-19,1993-05-19,1993-05-19,5.0,132.0,342.0,544.0,721.0,NO
datos_12010060,7.863055556,-76.68916667,1993-05-27,1993-05-27,1993-05-27,38.0,44.0,347.0,378.0,722.0,NO
datos_12010060,7.863055556,-76.68916667,1993-06-04,1993-06-04,1993-06-04,32.0,38.0,301.0,416.0,760.0,NO
datos_12010060,7.863055556,-76.68916667,1993-06-07,1993-06-07,1993-06-07,112.0,70.0,207.0,448.0,792.0,NO
datos_12010060,7.863055556,-76.68916667,1993-06-08,1993-06-08,1993-06-08,29.0,144.0,319.0,560.0,904.0,NO
datos_12010060,7.863055556,-76.68916667,1993-06-09,1993-06-09,1993-06-09,5.0,173.0,348.0,589.0,933.0,NO
datos_12010060,7.863055556,-76.68916667,1993-06-10,1993-06-10,1993-06-10,5.0,178.0,328.0,594.0,938.0,NO
datos_12010060,7.863055556,-76.68916667,1993-06-12,1993-06-12,1993-06-12,120.0,183.0,323.0,599.0,943.0,NO
datos_12010060,7.863055556,-76.68916667,1993-06-17,1993-06-17,1993-06-17,28.0,271.0,370.0,688.0,890.0,NO
datos_12010060,7.863055556,-76.68916667,1993-06-19,1993-06-19,1993-06-19,30.0,187.0,374.0,716.0,918.0,NO
datos_12010060,7.863055556,-76.68916667,1993-06-23,1993-06-23,1993-06-23,50.0,178.0,399.0,746.0,818.0,NO
datos_12010060,7.863055556,-76.68916667,1993-06-27,1993-06-27,1993-06-27,56.0,108.0,449.0,786.0,827.0,NO
datos_12010060,7.863055556,-76.68916667,1993-07-08,1993-07-08,1993-07-08,120.0,56.0,435.0,642.0,883.0,NO
datos_12010060,7.863055556,-76.68916667,1993-07-11,1993-07-11,1993-07-11,5.0,120.0,409.0,737.0,1003.0,NO
datos_12010060,7.863055556,-76.68916667,1993-07-13,1993-07-13,1993-07-13,5.0,125.0,409.0,674.0,1008.0,NO
datos_12010060,7.863055556,-76.68916667,1993-07-14,1993-07-14,1993-07-14,79.0,130.0,294.0,679.0,991.0,NO
datos_12010060,7.863055556,-76.68916667,1993-07-15,1993-07-15,1993-07-15,53.0,209.0,373.0,758.0,1070.0,NO
datos_12010060,7.863055556,-76.68916667,1993-07-18,1993-07-18,1993-07-18,21.0,262.0,426.0,796.0,1114.0,NO
datos_12010060,7.863055556,-76.68916667,1993-07-19,1993-07-19,1993-07-19,15.0,283.0,419.0,793.0,1135.0,NO
datos_12010060,7.863055556,-76.68916667,1993-07-20,1993-07-20,1993-07-20,4.0,178.0,434.0,803.0,1150.0,NO
datos_12010060,7.863055556,-76.68916667,1993-08-03,1993-08-03,1993-08-03,43.0,0.0,302.0,769.0,1070.0,NO
datos_12010060,7.863055556,-76.68916667,1993-08-05,1993-08-05,1993-08-05,48.0,43.0,345.0,780.0,1075.0,NO
datos_12010060,7.863055556,-76.68916667,1993-08-08,1993-08-08,1993-08-08,14.0,91.0,393.0,716.0,1035.0,NO
datos_12010060,7.863055556,-76.68916667,1993-08-10,1993-08-10,1993-08-10,4.0,105.0,287.0,696.0,1024.0,NO
datos_12010060,7.863055556,-76.68916667,1993-08-12,1993-08-12,1993-08-12,4.0,109.0,286.0,695.0,960.0,NO
datos_12010060,7.863055556,-76.68916667,1993-08-14,1993-08-14,1993-08-14,4.0,113.0,285.0,579.0,964.0,NO
datos_12010060,7.863055556,-76.68916667,1993-08-18,1993-08-18,1993-08-18,24.0,26.0,157.0,555.0,929.0,NO
datos_12010060,7.863055556,-76.68916667,1993-08-20,1993-08-20,1993-08-20,5.0,36.0,145.0,549.0,948.0,NO
datos_12010060,7.863055556,-76.68916667,1993-08-24,1993-08-24,1993-08-24,74.0,33.0,146.0,504.0,953.0,NO
datos_12010060,7.863055556,-76.68916667,1993-08-25,1993-08-25,1993-08-25,3.0,107.0,220.0,578.0,1027.0,NO
datos_12010060,7.863055556,-76.68916667,1993-09-02,1993-09-02,1993-09-02,16.0,77.0,223.0,525.0,992.0,NO
datos_12010060,7.863055556,-76.68916667,1993-09-03,1993-09-03,1993-09-03,13.0,93.0,239.0,541.0,1008.0,NO
datos_12010060,7.863055556,-76.68916667,1993-09-05,1993-09-05,1993-09-05,30.0,32.0,209.0,554.0,989.0,NO
datos_12010060,7.863055556,-76.68916667,1993-09-12,1993-09-12,1993-09-12,5.0,59.0,173.0,459.0,748.0,NO
datos_12010060,7.863055556,-76.68916667,1993-09-22,1993-09-22,1993-09-22,3.0,5.0,141.0,287.0,695.0,NO
datos_12010060,7.863055556,-76.68916667,1993-09-26,1993-09-26,1993-09-26,11.0,3.0,67.0,290.0,648.0,NO
datos_12010060,7.863055556,-76.68916667,1993-09-27,1993-09-27,1993-09-27,15.0,14.0,78.0,301.0,603.0,NO
datos_12010060,7.863055556,-76.68916667,1993-10-01,1993-10-01,1993-10-01,22.0,29.0,93.0,316.0,618.0,NO
datos_12010060,7.863055556,-76.68916667,1993-10-02,1993-10-02,1993-10-02,7.0,51.0,115.0,338.0,640.0,NO
datos_12010060,7.863055556,-76.68916667,1993-10-05,1993-10-05,1993-10-05,4.0,55.0,93.0,302.0,647.0,NO
datos_12010060,7.863055556,-76.68916667,1993-10-06,1993-10-06,1993-10-06,6.0,59.0,97.0,258.0,651.0,NO
datos_12010060,7.863055556,-76.68916667,1993-10-07,1993-10-07,1993-10-07,117.0,65.0,73.0,264.0,657.0,NO
datos_12010060,7.863055556,-76.68916667,1993-10-10,1993-10-10,1993-10-10,71.0,156.0,190.0,367.0,654.0,NO
datos_12010060,7.863055556,-76.68916667,1993-10-21,1993-10-21,1993-10-21,16.0,71.0,256.0,397.0,543.0,NO
datos_12010060,7.863055556,-76.68916667,1993-10-22,1993-10-22,1993-10-22,95.0,16.0,272.0,413.0,559.0,NO
datos_12010060,7.863055556,-76.68916667,1993-10-31,1993-10-31,1993-10-31,21.0,111.0,338.0,431.0,654.0,NO
datos_12010060,7.863055556,-76.68916667,1993-11-02,1993-11-02,1993-11-02,5.0,116.0,337.0,452.0,675.0,NO
datos_12010060,7.863055556,-76.68916667,1993-11-03,1993-11-03,1993-11-03,54.0,26.0,335.0,441.0,637.0,NO
datos_12010060,7.863055556,-76.68916667,1993-11-10,1993-11-10,1993-11-10,26.0,80.0,262.0,452.0,625.0,NO
datos_12010060,7.863055556,-76.68916667,1993-11-11,1993-11-11,1993-11-11,2.0,106.0,217.0,478.0,651.0,NO
datos_12010060,7.863055556,-76.68916667,1993-11-13,1993-11-13,1993-11-13,76.0,87.0,219.0,475.0,649.0,NO
datos_12010060,7.863055556,-76.68916667,1993-11-14,1993-11-14,1993-11-14,92.0,158.0,295.0,551.0,721.0,NO
datos_12010060,7.863055556,-76.68916667,1993-11-15,1993-11-15,1993-11-15,16.0,196.0,387.0,643.0,813.0,NO
datos_12010060,7.863055556,-76.68916667,1993-11-28,1993-11-28,1993-11-28,117.0,0.0,292.0,630.0,723.0,NO
datos_12010060,7.863055556,-76.68916667,1993-11-29,1993-11-29,1993-11-29,3.0,117.0,409.0,747.0,840.0,NO
datos_12010060,7.863055556,-76.68916667,1993-12-02,1993-12-02,1993-12-02,7.0,120.0,391.0,728.0,843.0,NO
datos_12010060,7.863055556,-76.68916667,1993-12-14,1993-12-14,1993-12-14,56.0,0.0,311.0,530.0,786.0,NO
datos_12010060,7.863055556,-76.68916667,1994-01-04,1994-01-04,1994-01-04,4.0,0.0,56.0,395.0,784.0,NO
datos_12010060,7.863055556,-76.68916667,1994-01-08,1994-01-08,1994-01-08,40.0,4.0,60.0,399.0,661.0,NO
datos_12010060,7.863055556,-76.68916667,1994-01-14,1994-01-14,1994-01-14,18.0,44.0,100.0,335.0,630.0,NO
datos_12010060,7.863055556,-76.68916667,1994-01-30,1994-01-30,1994-01-30,9.0,0.0,62.0,125.0,537.0,NO
datos_12010060,7.863055556,-76.68916667,1994-02-01,1994-02-01,1994-02-01,6.0,9.0,71.0,134.0,525.0,NO
datos_12010060,7.863055556,-76.68916667,1994-03-18,1994-03-18,1994-03-18,32.0,0.0,0.0,15.0,77.0,NO
datos_12010060,7.863055556,-76.68916667,1994-03-21,1994-03-21,1994-03-21,37.0,32.0,32.0,47.0,109.0,NO
datos_12010060,7.863055556,-76.68916667,1994-03-27,1994-03-27,1994-03-27,5.0,69.0,69.0,84.0,146.0,NO
datos_12010060,7.863055556,-76.68916667,1994-04-01,1994-04-01,1994-04-01,48.0,42.0,74.0,89.0,151.0,NO
datos_12010060,7.863055556,-76.68916667,1994-04-12,1994-04-12,1994-04-12,26.0,48.0,122.0,122.0,155.0,NO
datos_12010060,7.863055556,-76.68916667,1994-04-18,1994-04-18,1994-04-18,7.0,26.0,148.0,148.0,163.0,NO
datos_12010060,7.863055556,-76.68916667,1994-04-25,1994-04-25,1994-04-25,9.0,7.0,86.0,155.0,170.0,NO
datos_12010060,7.863055556,-76.68916667,1994-04-26,1994-04-26,1994-04-26,13.0,16.0,95.0,164.0,179.0,NO
datos_12010060,7.863055556,-76.68916667,1994-05-05,1994-05-05,1994-05-05,140.0,22.0,55.0,177.0,177.0,NO
datos_12010060,7.863055556,-76.68916667,1994-05-08,1994-05-08,1994-05-08,7.0,140.0,195.0,317.0,317.0,NO
datos_12010060,7.863055556,-76.68916667,1994-05-12,1994-05-12,1994-05-12,6.0,147.0,202.0,324.0,324.0,NO
datos_12010060,7.863055556,-76.68916667,1994-05-15,1994-05-15,1994-05-15,12.0,153.0,182.0,330.0,330.0,NO
datos_12010060,7.863055556,-76.68916667,1994-05-17,1994-05-17,1994-05-17,29.0,25.0,194.0,342.0,342.0,NO
datos_12010060,7.863055556,-76.68916667,1994-06-12,1994-06-12,1994-06-12,12.0,0.0,47.0,249.0,371.0,NO
datos_12010060,7.863055556,-76.68916667,1994-06-17,1994-06-17,1994-06-17,9.0,12.0,41.0,235.0,383.0,NO
datos_12010060,7.863055556,-76.68916667,1994-06-18,1994-06-18,1994-06-18,10.0,21.0,21.0,244.0,360.0,NO
datos_12010060,7.863055556,-76.68916667,1994-06-23,1994-06-23,1994-06-23,2.0,31.0,31.0,247.0,333.0,NO
datos_12010060,7.863055556,-76.68916667,1994-07-04,1994-07-04,1994-07-04,18.0,2.0,33.0,227.0,282.0,NO
datos_12010060,7.863055556,-76.68916667,1994-07-07,1994-07-07,1994-07-07,15.0,18.0,51.0,105.0,300.0,NO
datos_12010060,7.863055556,-76.68916667,1994-07-15,1994-07-15,1994-07-15,40.0,33.0,54.0,107.0,289.0,NO
datos_12010060,7.863055556,-76.68916667,1994-07-16,1994-07-16,1994-07-16,40.0,55.0,94.0,135.0,329.0,NO
datos_12010060,7.863055556,-76.68916667,1994-07-17,1994-07-17,1994-07-17,45.0,95.0,134.0,175.0,369.0,NO
datos_12010060,7.863055556,-76.68916667,1994-07-19,1994-07-19,1994-07-19,19.0,125.0,170.0,191.0,407.0,NO
datos_12010060,7.863055556,-76.68916667,1994-07-21,1994-07-21,1994-07-21,30.0,144.0,179.0,210.0,426.0,NO
datos_12010060,7.863055556,-76.68916667,1994-07-24,1994-07-24,1994-07-24,4.0,174.0,209.0,240.0,456.0,NO
datos_12010060,7.863055556,-76.68916667,1994-07-28,1994-07-28,1994-07-28,34.0,98.0,211.0,244.0,438.0,NO
datos_12010060,7.863055556,-76.68916667,1994-07-29,1994-07-29,1994-07-29,35.0,87.0,245.0,278.0,472.0,NO
datos_12010060,7.863055556,-76.68916667,1994-08-01,1994-08-01,1994-08-01,7.0,103.0,280.0,313.0,507.0,NO
datos_12010060,7.863055556,-76.68916667,1994-08-07,1994-08-07,1994-08-07,13.0,76.0,269.0,320.0,374.0,NO
datos_12010060,7.863055556,-76.68916667,1994-08-10,1994-08-10,1994-08-10,10.0,20.0,267.0,333.0,380.0,NO
datos_12010060,7.863055556,-76.68916667,1994-08-14,1994-08-14,1994-08-14,8.0,23.0,277.0,331.0,384.0,NO
datos_12010060,7.863055556,-76.68916667,1994-08-15,1994-08-15,1994-08-15,5.0,31.0,285.0,339.0,380.0,NO
datos_12010060,7.863055556,-76.68916667,1994-08-19,1994-08-19,1994-08-19,3.0,23.0,165.0,325.0,356.0,NO
datos_12010060,7.863055556,-76.68916667,1994-08-24,1994-08-24,1994-08-24,4.0,16.0,119.0,326.0,359.0,NO
datos_12010060,7.863055556,-76.68916667,1994-08-29,1994-08-29,1994-08-29,5.0,7.0,85.0,330.0,363.0,NO
datos_12010060,7.863055556,-76.68916667,1994-08-30,1994-08-30,1994-08-30,7.0,12.0,55.0,335.0,368.0,NO
datos_12010060,7.863055556,-76.68916667,1994-09-10,1994-09-10,1994-09-10,5.4,7.0,42.0,309.0,375.0,NO
datos_12010060,7.863055556,-76.68916667,1994-09-11,1994-09-11,1994-09-11,7.8,5.4,37.4,314.4,380.4,NO
datos_12010060,7.863055556,-76.68916667,1994-09-15,1994-09-15,1994-09-15,26.0,13.2,37.2,282.2,376.2,NO
datos_12010060,7.863055556,-76.68916667,1994-09-19,1994-09-19,1994-09-19,20.0,39.2,58.2,204.2,383.2,NO
datos_12010060,7.863055556,-76.68916667,1994-09-23,1994-09-23,1994-09-23,26.0,46.0,75.2,194.2,401.2,NO
datos_12010060,7.863055556,-76.68916667,1994-09-26,1994-09-26,1994-09-26,19.0,72.0,97.2,216.2,427.2000000000001,NO
datos_12010060,7.863055556,-76.68916667,1994-09-29,1994-09-29,1994-09-29,28.0,65.0,116.2,166.2,446.2,NO
datos_12010060,7.863055556,-76.68916667,1994-10-03,1994-10-03,1994-10-03,28.0,73.0,132.2,187.2,474.2,NO
datos_12010060,7.863055556,-76.68916667,1994-10-04,1994-10-04,1994-10-04,25.0,101.0,160.2,215.2,484.2,NO
datos_12010060,7.863055556,-76.68916667,1994-10-06,1994-10-06,1994-10-06,20.0,100.0,185.2,240.2,509.2,NO
datos_12010060,7.863055556,-76.68916667,1994-10-08,1994-10-08,1994-10-08,26.0,101.0,205.2,247.2,514.2,NO
datos_12010060,7.863055556,-76.68916667,1994-10-09,1994-10-09,1994-10-09,22.0,127.0,231.2,273.2,540.2,NO
datos_12010060,7.863055556,-76.68916667,1994-10-20,1994-10-20,1994-10-20,7.0,22.0,214.0,269.2,418.2,NO
datos_12010060,7.863055556,-76.68916667,1994-10-25,1994-10-25,1994-10-25,3.0,7.0,175.0,272.2,391.2,NO
datos_12010060,7.863055556,-76.68916667,1994-10-28,1994-10-28,1994-10-28,5.0,10.0,159.0,275.2,360.2,NO
datos_12010060,7.863055556,-76.68916667,1994-11-04,1994-11-04,1994-11-04,85.0,8.0,108.0,268.2,323.2,NO
datos_12010060,7.863055556,-76.68916667,1994-11-16,1994-11-16,1994-11-16,120.0,0.0,100.0,314.0,372.2,NO
datos_12010060,7.863055556,-76.68916667,1994-11-20,1994-11-20,1994-11-20,16.0,120.0,220.0,414.0,489.2000000000001,NO
datos_12010060,7.863055556,-76.68916667,1994-11-24,1994-11-24,1994-11-24,78.0,136.0,229.0,404.0,501.2000000000001,NO
datos_12010060,7.863055556,-76.68916667,1994-11-25,1994-11-25,1994-11-25,40.0,214.0,307.0,482.0,579.1999999999999,NO
datos_12010060,7.863055556,-76.68916667,1994-11-28,1994-11-28,1994-11-28,10.0,134.0,344.0,503.0,619.2,NO
datos_12010060,7.863055556,-76.68916667,1994-12-14,1994-12-14,1994-12-14,11.0,0.0,264.0,364.0,604.0,NO
datos_12010060,7.863055556,-76.68916667,1995-01-20,1995-01-20,1995-01-20,11.0,0.0,0.0,155.0,368.0,NO
datos_12010060,7.863055556,-76.68916667,1995-01-22,1995-01-22,1995-01-22,4.0,11.0,11.0,150.0,379.0,NO
datos_12010060,7.863055556,-76.68916667,1995-02-24,1995-02-24,1995-02-24,34.0,0.0,0.0,15.0,76.0,NO
datos_12010060,7.863055556,-76.68916667,1995-04-11,1995-04-11,1995-04-11,10.0,0.0,0.0,34.0,49.0,NO
datos_12010060,7.863055556,-76.68916667,1995-04-17,1995-04-17,1995-04-17,20.0,10.0,10.0,44.0,59.0,NO
datos_12010060,7.863055556,-76.68916667,1995-04-18,1995-04-18,1995-04-18,14.0,30.0,30.0,64.0,79.0,NO
datos_12010060,7.863055556,-76.68916667,1995-04-28,1995-04-28,1995-04-28,10.0,34.0,44.0,44.0,78.0,NO
datos_12010060,7.863055556,-76.68916667,1995-05-01,1995-05-01,1995-05-01,8.0,10.0,54.0,54.0,88.0,NO
datos_12010060,7.863055556,-76.68916667,1995-05-02,1995-05-02,1995-05-02,5.0,18.0,62.0,62.0,96.0,NO
datos_12010060,7.863055556,-76.68916667,1995-05-03,1995-05-03,1995-05-03,19.0,23.0,67.0,67.0,101.0,NO
datos_12010060,7.863055556,-76.68916667,1995-05-06,1995-05-06,1995-05-06,15.0,42.0,86.0,86.0,120.0,NO
datos_12010060,7.863055556,-76.68916667,1995-05-12,1995-05-12,1995-05-12,45.0,47.0,101.0,101.0,135.0,NO
datos_12010060,7.863055556,-76.68916667,1995-05-13,1995-05-13,1995-05-13,40.0,84.0,136.0,146.0,180.0,NO
datos_12010060,7.863055556,-76.68916667,1995-05-14,1995-05-14,1995-05-14,47.0,119.0,176.0,186.0,220.0,NO
datos_12010060,7.863055556,-76.68916667,1995-05-17,1995-05-17,1995-05-17,9.0,147.0,223.0,233.0,267.0,NO
datos_12010060,7.863055556,-76.68916667,1995-05-18,1995-05-18,1995-05-18,14.0,141.0,232.0,242.0,276.0,NO
datos_12010060,7.863055556,-76.68916667,1995-05-21,1995-05-21,1995-05-21,8.0,155.0,212.0,256.0,290.0,NO
datos_12010060,7.863055556,-76.68916667,1995-05-24,1995-05-24,1995-05-24,14.0,118.0,220.0,264.0,298.0,NO
datos_12010060,7.863055556,-76.68916667,1995-05-29,1995-05-29,1995-05-29,15.0,36.0,234.0,278.0,278.0,NO
datos_12010060,7.863055556,-76.68916667,1995-06-01,1995-06-01,1995-06-01,31.0,37.0,239.0,293.0,293.0,NO
datos_12010060,7.863055556,-76.68916667,1995-06-02,1995-06-02,1995-06-02,10.0,60.0,262.0,324.0,324.0,NO
datos_12010060,7.863055556,-76.68916667,1995-06-03,1995-06-03,1995-06-03,25.0,70.0,267.0,334.0,334.0,NO
datos_12010060,7.863055556,-76.68916667,1995-06-04,1995-06-04,1995-06-04,15.0,95.0,273.0,359.0,359.0,NO
datos_12010060,7.863055556,-76.68916667,1995-06-05,1995-06-05,1995-06-05,28.0,96.0,288.0,374.0,374.0,NO
datos_12010060,7.863055556,-76.68916667,1995-06-10,1995-06-10,1995-06-10,10.0,109.0,301.0,402.0,402.0,NO
datos_12010060,7.863055556,-76.68916667,1995-06-14,1995-06-14,1995-06-14,22.0,78.0,226.0,402.0,412.0,NO
datos_12010060,7.863055556,-76.68916667,1995-06-16,1995-06-16,1995-06-16,15.0,60.0,201.0,424.0,434.0,NO
datos_12010060,7.863055556,-76.68916667,1995-06-17,1995-06-17,1995-06-17,12.0,47.0,216.0,439.0,449.0,NO
datos_12010060,7.863055556,-76.68916667,1995-06-22,1995-06-22,1995-06-22,24.0,49.0,197.0,417.0,461.0,NO
datos_12010060,7.863055556,-76.68916667,1995-06-23,1995-06-23,1995-06-23,3.0,73.0,221.0,441.0,485.0,NO
